age,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,annual_income_missing,join_year,join_month,join_day,join_weekday,tenure_days,education_encoded,gender_encoded,region_East,region_North,region_South,region_West,purpose_Business,purpose_Car,purpose_Education,purpose_Home,purpose_Other,good_credit,trans_kmeans,annual_income_scaled,loan_amount_scaled,debt_to_income,avg_monthly_trans,spending_income_ratio,high_credit_risk,loan_burden,spending_log,spending_sqrt,loan_boxcox,income_yj
59.0,0,72065.53,98669.41,609.7,0.0,71.0,65.96,1.0,0.0,2018,10,26,4,2708,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.402319433525209,-0.45815675245414395,1.3691623443084489,11.833333333333334,47534.423588,0,0.0,4.20409542618122,8.121576201698781,-0.7509307646733666,-0.5210994039776311
53.0,0,63501.44,76064.47,717.8,0.0,81.0,20.18,0.0,0.0,2018,2,19,0,2957,3,1,0,1,0,0,0,0,1,0,0,1,0,-0.4524825019994267,-0.5343574486370277,1.1978385056906136,13.5,12814.590592,0,0.0,3.0530573401732606,4.49221548904324,-1.170972368143022,-0.7228969364492798
42.965289256198346,0,152190.39,162766.07,611.4,2.0,92.0,27.89,0.0,0.0,2021,9,7,1,1661,2,1,0,1,0,0,0,0,0,1,0,0,2,0.06700174813765386,-0.24208848972052924,1.069489801550088,15.333333333333334,42445.899771000004,0,325532.14,3.363495514478144,5.281098370604358,-0.0020332629322347743,0.5778533250321347
47.0,0,52570.77,49753.73,634.8,2.0,102.0,48.4,0.0,0.0,2022,11,12,5,1230,1,0,0,0,0,1,0,0,0,1,0,0,2,-0.5165075119746929,-0.623050305379264,0.9464143287049741,17.0,25444.252679999998,0,99507.46,3.899950424193877,6.957010852370434,-1.9051177698522697,-1.0333142853539143
33.0,0,155514.94,264875.78,680.1,0.0,22.0,41.43,0.0,0.0,2018,2,5,0,2971,0,1,0,1,0,0,0,0,0,0,1,0,1,0.08647487713279052,0.10212082864228732,1.7032175815281592,3.6666666666666665,64429.839642000006,0,0.0,3.7478556592142334,6.436614016701639,0.657797568389624,0.6073736885411207
61.0,1,243300.33,174307.16,569.1,2.0,15.0,71.25,0.0,1.0,2021,3,26,4,1826,3,1,0,0,1,0,0,0,0,1,0,0,1,0.6006666394339696,-0.2031837594841598,0.7164279637404667,2.5,173351.485125,1,348614.32,4.2801323269925415,8.440971508067067,0.09473547360186772,1.192484737226026
42.965289256198346,0,149809.8,128460.07,433.9,2.0,101.0,40.86,0.0,0.0,2015,2,11,2,4061,2,1,0,1,0,0,1,0,0,0,0,0,2,0.05305774484261152,-0.35773317107115477,0.8574877611420783,16.833333333333332,61212.28427999999,1,256920.14,3.7343307170178535,6.3921827257987545,-0.3468101242223914,0.556239889666522
59.0,0,117037.61,123563.81,565.2,1.0,15.0,83.43,0.0,0.0,2020,10,17,5,1986,3,0,0,0,1,0,0,0,0,1,0,0,1,-0.13890119195278317,-0.3742383429801449,1.055761562449406,2.5,97644.478023,1,123563.81,4.435922788681409,9.134002408582997,-0.40499642853668416,0.20928550167927193
26.0,0,54571.99,307735.84,661.8,1.0,114.0,43.38,0.0,0.0,2017,2,21,1,3320,3,1,0,1,0,0,0,0,0,0,1,0,2,-0.5047856202276452,0.24660103564306537,5.639080414592925,19.0,23673.329262,0,307735.84,3.792788917504448,6.586349520030045,0.8483787522689669,-0.9710405814265077
28.0,0,107888.51,300951.25,656.2,2.0,114.0,56.32,0.0,1.0,2015,12,17,3,3752,2,0,0,0,1,0,0,0,0,0,1,0,2,-0.1924908821332303,0.22373034979672235,2.7894652544298792,19.0,60762.808832,0,601902.5,4.048649602959971,7.504665215717488,0.8204119599303836,0.09130276548835832
47.0,2,208933.51,136973.08,707.4,3.0,25.0,28.17,1.0,0.0,2017,9,15,4,3114,2,0,0,1,0,0,0,0,1,0,0,1,1,0.3993673601292083,-0.3290360239603087,0.6555821514669637,4.166666666666667,58856.56976700001,0,410919.24,3.37314078387963,5.30754180388624,-0.25172043175645265,0.9989182326619331
29.0,0,157567.53,1477700.39,568.3,3.0,53.0,33.35,0.0,0.0,2023,1,28,5,1153,2,0,0,0,0,1,0,0,0,1,0,0,3,0.09849766212448191,4.190522727949892,9.378203681879265,8.833333333333334,52548.771255,1,4433101.17,3.536602018668358,5.774945887192364,2.533180621646892,0.6252276461884769
57.0,0,96431.51,297854.18,726.5,2.0,21.0,52.22,0.0,0.0,2019,7,23,1,2438,1,1,0,1,0,0,0,1,0,0,0,1,1,-0.2595988031743581,0.21329020307980454,3.08876403570691,3.5,50356.534521999994,0,595708.36,3.9744342655495433,7.226340706055867,0.807392708225574,-0.07442325947097042
53.0,0,76822.61,205842.86,614.8,2.0,119.0,74.18,0.0,0.0,2020,6,24,2,2101,2,0,0,0,1,0,0,1,0,0,0,0,2,-0.37445544216391646,-0.09687769122586912,2.6794567380270022,19.833333333333332,56987.01209800001,0,411685.72,4.319885238136032,8.61278120005379,0.3241791883505905,-0.4209538017529486
62.0,0,29275.76,140951.97,641.9,2.0,102.0,47.69,1.0,0.0,2021,3,24,2,1828,2,1,0,0,0,1,0,0,1,0,0,0,2,-0.6529550716964597,-0.3156232837347157,4.814630602081222,17.0,13961.609944,0,281903.94,3.8854736701946093,6.905794668247818,-0.20967926541140883,-2.068612918350247
64.0,0,68755.2,212525.53,672.3,2.0,66.0,31.77,0.0,1.0,2023,7,3,0,997,2,1,1,0,0,0,0,1,0,0,0,0,0,-0.42170927067804803,-0.07435057519014981,3.0910466407909363,11.0,21843.52704,0,425051.06,3.489513462710723,5.636488268416781,0.36739084866415855,-0.5955435424170259
44.0,1,310783.39,78640.28,489.5,4.0,91.0,65.93,1.0,0.0,2017,9,11,0,3118,3,1,0,0,1,0,0,0,0,1,0,0,2,0.9959400846721376,-0.525674456546147,0.25303887701252936,15.166666666666666,204899.48902700003,1,314561.12,4.203647297112551,8.119729059519166,-1.115978695950161,1.492234241824904
42.965289256198346,2,45785.68,171060.73,519.6,0.0,113.0,11.07,1.0,0.0,2022,9,29,3,1274,2,2,0,0,1,0,0,0,1,0,0,0,2,-0.556250314102383,-0.21412739508367912,3.736118585467419,18.833333333333332,5068.474776,1,0.0,2.4907230351094403,3.327160951922825,0.06831072591654698,-1.2675026129610028
52.0,0,110601.39,138248.99,620.22,1.0,32.0,16.26,1.0,0.0,2020,5,4,0,2152,2,1,0,0,1,0,0,0,1,0,0,0,3,-0.17660053240519896,-0.32473496276453895,1.2499751585287493,5.333333333333333,17983.786014,0,138248.99,2.848391685655282,4.032369030731191,-0.238081077119026,0.12749157527887853
52.0,1,180677.04,123883.15,685.8,1.0,21.0,46.56,0.0,0.0,2022,3,30,2,1457,2,1,1,0,0,0,0,1,0,0,0,0,1,0.2338586791777379,-0.3731618557026276,0.6856607236830663,3.5,84123.229824,0,123883.15,3.861992071822581,6.823488843692792,-0.4011176557301369,0.8089627637289798
42.965289256198346,1,46492.51,48602.75,950.0,0.0,68.0,33.35,0.0,0.0,2022,12,25,6,1187,2,0,0,0,0,1,0,0,0,1,0,1,0,-0.5521101472323907,-0.6269302306209402,1.0453888163696605,11.333333333333334,15505.252085000002,0,0.0,3.536602018668358,5.774945887192364,-1.9474437448199997,-1.2412383196051837
61.0,1,110285.34,79275.28,762.2,1.0,44.0,44.82,0.0,0.0,2020,7,3,4,2092,2,0,1,0,0,0,0,0,0,0,1,1,3,-0.17845175510268071,-0.523533887180507,0.7188197452107523,7.333333333333333,49429.889387999996,0,79275.28,3.8247206770253497,6.694774081326419,-1.102753216397536,0.12333017952600436
42.965289256198346,0,83022.82,115829.39,600.3,3.0,83.0,34.2,0.0,1.0,2020,1,10,4,2267,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.3381385002839818,-0.40031088237068607,1.395151236715458,13.833333333333334,28393.804440000007,0,347488.17,3.5610460826040513,5.848076606885378,-0.5027925843570437,-0.30096715656132816
59.0,0,99458.88,304530.77,482.3,2.0,66.0,44.06,1.0,0.0,2023,11,22,2,855,2,0,1,0,0,0,1,0,0,0,0,0,0,-0.24186636825053165,0.23579682358521978,3.061876124051851,11.0,43821.582528000006,1,609061.54,3.8079949350040985,6.637770710110436,0.8352603594832545,-0.02844146175272446
22.0,0,551855.68,198804.35,546.2,0.0,90.0,22.04,0.0,0.0,2015,3,12,3,4032,1,1,0,0,1,0,0,0,1,0,0,0,2,2.4079903772900884,-0.12060433514043768,0.36024699428596935,15.0,121628.991872,1,0.0,3.1372318358276905,4.6946778377222005,0.2768064142470633,2.143318263410751
42.965289256198346,1,36273.42,314195.91,609.4,3.0,98.0,44.05,0.0,0.0,2016,1,17,6,3721,1,1,0,1,0,0,0,0,0,1,0,0,2,-0.6119671678165034,0.2683777725594278,8.661877209023524,16.333333333333332,15978.441509999999,0,942587.73,3.807772984054347,6.637017402418047,0.8743282393373811,-1.6762483508372923
57.0,1,186323.02,388496.47,641.2,3.0,14.0,54.45,0.0,0.0,2018,4,20,4,2897,2,0,1,0,0,0,0,1,0,0,0,0,1,0.2669292892885684,0.5188431309624195,2.085069627992907,2.3333333333333335,101452.88438999999,0,1165489.41,4.015481713796376,7.379024325749306,1.1333588117930617,0.849624544080386
37.0,0,88993.53,204948.99,521.2,1.0,15.0,60.96,0.0,0.0,2017,6,26,0,3195,2,1,0,0,0,1,0,1,0,0,0,0,1,-0.3031658254791052,-0.0998909049878607,2.3029650582204915,2.5,54250.455888,1,204948.99,4.1264890155486675,7.807688518377254,0.3182716444775379,-0.19508657169265517
22.0,0,156866.76,179549.35,645.5,4.0,20.0,90.63,0.0,0.0,2019,7,15,0,2446,3,0,0,1,0,0,1,0,0,0,0,0,1,0.09439299093411878,-0.18551246606232583,1.1445978102617496,3.3333333333333335,142168.34458799998,0,718197.4,4.517758728977122,9.519978991573458,0.1361813750741344,0.6191634031263125
22.0,2,128641.44,82364.04,564.4799999999999,1.0,34.0,37.41,0.0,0.0,2022,10,4,1,1269,2,2,1,0,0,0,1,0,0,0,0,0,3,-0.0709332328522621,-0.5131217532689882,0.640260556779835,5.666666666666667,48124.762704,1,82364.04,3.6483178423578133,6.1163714733492105,-1.0401876165659871,0.3440556132390184
48.0,1,63583.31,653873.96,548.7,3.0,36.0,37.98,0.0,0.0,2017,9,23,5,3106,2,0,0,1,0,0,0,1,0,0,0,0,3,-0.4520029588820629,1.4134241158828071,10.283735778928719,6.0,24148.941138,1,1961621.88,3.6630486940794147,6.162791575252241,1.7238731737331352,-0.7208174366520287
43.0,2,113255.07,60325.44,757.5,2.0,83.0,15.46,0.0,0.0,2018,6,8,4,2848,2,1,0,0,1,0,0,0,0,0,1,1,0,-0.1610569391514309,-0.5874133312557515,0.5326511210444473,13.833333333333334,17509.233822000002,0,120650.88,2.800933195248924,3.9319206502675,-1.5641482623977254,0.1618840974350178
57.0,1,32378.8,176860.02,557.4,3.0,9.0,25.39,0.0,0.0,2022,6,12,6,1383,2,1,0,1,0,0,0,1,0,0,0,0,1,-0.6347794093671011,-0.19457813127822624,5.4622166354076676,1.5,8220.97732,1,530580.0599999999,3.2729851505152325,5.038849074937649,0.11510317470611578,-1.882205517994997
52.0,0,141768.18,291547.82,520.0,1.0,71.0,30.07,0.0,0.0,2021,7,10,5,1720,0,0,0,0,1,0,0,0,0,0,1,0,0,0.005954977974953864,0.192031618788942,2.056510988558529,11.833333333333334,42629.691726000005,1,291547.82,3.436242723404956,5.4836119483420775,0.7803727978156156,0.48009455331917533
53.0,1,944429.78,294406.37,477.7,1.0,30.0,55.99,0.0,0.0,2019,2,20,2,2591,1,0,1,0,0,0,0,0,0,0,1,0,3,4.707443262477468,0.20166772045847006,0.31172923200249814,5.0,528786.233822,1,294406.37,4.0428758138469085,7.482646590612175,0.7927064802089278,2.691908520322005
21.0,0,144812.65,72506.95,697.7,0.0,77.0,24.4,0.0,0.0,2020,4,22,2,2164,1,1,0,0,1,0,0,0,0,1,0,0,0,0.02378757397496106,-0.546349760967188,0.5006948633251259,12.833333333333334,35334.2866,0,0.0,3.2347491740244907,4.9396356140913875,-1.2507160411220084,0.5095125368203227
39.0,0,186254.82,121305.56,545.02,1.0,91.0,49.31,0.0,0.0,2021,3,17,2,1835,2,2,1,0,0,0,0,1,0,0,0,0,2,0.2665298164584206,-0.3818508481296829,0.6512881653175402,15.166666666666666,91842.25174200001,1,121305.56,3.9182038645032273,7.022107945624305,-0.43277366903753756,0.8491421516042017
22.0,0,123077.79,93035.06,561.7,4.0,63.0,33.09,0.0,0.0,2020,12,14,0,1928,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.103521605454206,-0.4771500075805912,0.7559045380912681,10.5,40726.440711,1,372140.24,3.5290040861498118,5.7523908073078625,-0.8439431629286701,0.2813240669168599
64.0,1,107888.51,40688.31,482.1,1.0,108.0,30.31,0.0,0.0,2018,11,9,4,2694,1,1,0,0,0,1,1,0,0,0,0,0,2,-0.1924908821332303,-0.6536096129992018,0.3771329310194651,18.0,32701.007380999996,1,40688.31,3.443937535338314,5.505451843400322,-2.275434835108657,0.09130276548835832
46.0,0,58183.61,178301.05,568.9,2.0,35.0,37.5,0.0,0.0,2019,10,9,2,2360,1,0,0,1,0,0,0,0,1,0,0,0,3,-0.4836310152009751,-0.1897204546278825,3.0644549211871785,5.833333333333333,21818.85375,1,356602.1,3.6506582412937387,6.123724356957945,0.12644503258413523,-0.8652413773946376
52.0,1,64387.03,98485.95,790.5,2.0,13.0,27.23,0.0,0.0,2023,5,14,6,1047,3,1,0,0,1,0,0,0,0,0,1,1,1,-0.44729527115410833,-0.4587751915971682,1.5295929940932267,2.1666666666666665,17532.588269,0,196971.9,3.340385242265398,5.2182372502599,-0.7538579745978191,-0.7005703943096468
42.965289256198346,0,201197.19,466884.69,428.4,1.0,79.0,26.72,1.0,0.0,2021,3,4,3,1848,1,1,0,1,0,0,1,0,0,0,0,0,0,0.3540528492006146,0.7830878905829738,2.3205328563370067,13.166666666666666,53759.889167999994,1,466884.69,3.3221541743217022,5.169139193328034,1.3489071780672608,0.950092704596022
52.0,2,233701.8,250351.72,549.5,3.0,46.0,14.12,1.0,0.0,2018,9,16,6,2748,2,0,0,0,0,1,0,0,0,1,0,0,3,0.5444444701618306,0.05316057997973938,1.071244295075728,7.666666666666667,32998.69416,1,751055.16,2.716018370751387,3.757658845611187,0.5846405641390892,1.1418606734514083
24.0,0,85573.74,167540.66,743.4,1.0,56.0,29.25,0.0,0.0,2018,12,12,2,2661,1,0,0,0,0,1,0,0,0,1,0,1,3,-0.3231968106669587,-0.22599346438589732,1.9578513221233775,9.333333333333334,25030.31895,0,167540.66,3.4094961844768505,5.408326913195984,0.038969567189376414,-0.25465777166016285
31.0,0,101478.44,116904.23,699.9,0.0,9.0,26.05,0.0,0.0,2022,11,18,4,1224,2,1,0,0,1,0,1,0,0,0,0,0,1,-0.23003705228493682,-0.39668762319436396,1.152010515719871,1.5,26435.13362,0,0.0,3.2976870052924907,5.103920062069938,-0.48874009394565077,0.0013176764535510045
37.0,1,57367.39,176412.67,554.3,5.0,109.0,25.59,0.0,0.0,2020,2,2,6,2244,1,0,0,0,0,1,0,0,0,1,0,0,2,-0.48841192008988055,-0.19608613711400422,3.0751385063347816,18.166666666666668,14680.315101,1,882063.3500000001,3.2805352052549286,5.058655947976695,0.11155964878430509,-0.8884560452151803
58.0,0,199516.88,136065.05,616.3,1.0,87.0,40.79,1.0,0.0,2018,1,14,6,2993,1,1,0,0,1,0,1,0,0,0,0,0,0,0.3442106469832263,-0.33209697073366634,0.6819726230648655,14.5,81382.935352,0,136065.05,3.732657076459824,6.386704940734306,-0.26152043347561615,0.9391926566593096
44.0,1,147156.23,170873.26,637.0,1.0,118.0,46.03,0.0,0.0,2018,6,9,5,2847,2,1,1,0,0,0,0,1,0,0,0,0,2,0.037514795899860016,-0.2147593518379729,1.1611690514145327,19.666666666666668,67736.01266900002,0,170873.26,3.8507856959569566,6.784541251993388,0.06676643132310352,0.5316616751485914
25.0,1,316389.86,616087.97,610.7,1.0,36.0,37.19,0.0,0.0,2017,10,26,3,3073,0,0,0,1,0,0,0,1,0,0,0,0,3,1.0287792699806346,1.2860484739231521,1.9472430943205725,6.0,117665.38893399999,0,616087.97,3.6425737012374246,6.09836043539573,1.6594392749645621,1.5135890409835846
54.0,0,58279.53,77239.84,742.8,1.0,117.0,54.47,0.0,0.0,2017,8,2,2,3158,0,1,1,0,0,0,0,0,0,1,0,1,2,-0.48306917599470256,-0.5303953053058587,1.3253339551412762,19.5,31744.859990999998,0,77239.84,4.015842334067143,7.380379394042016,-1.1456051179560391,-0.862538686380047
26.0,0,78684.01,144632.41,627.2,1.0,104.0,44.16,0.0,0.0,2016,5,9,0,3608,1,0,0,1,0,0,1,0,0,0,0,0,2,-0.3635525282924008,-0.30321661111097364,1.838142336647076,17.333333333333332,34746.85881599999,0,144632.41,3.810211739281461,6.6452990903344595,-0.1720410141014123,-0.3837562031896832
42.0,0,113421.65,266857.98,690.8,0.0,3.0,28.57,0.0,0.0,2023,2,2,3,1148,0,2,0,0,0,1,0,0,0,1,0,0,1,-0.16008121797773534,0.10880277603846304,2.3527957845583027,0.5,32404.565404999998,0,0.0,3.3867603338643857,5.345091205957107,0.6674075585504863,0.16401100819148054
31.0,0,1163956.18,122995.3,562.3399999999999,2.0,98.0,26.27,0.0,0.0,2017,2,27,0,3314,1,1,1,0,0,0,1,0,0,0,0,0,2,5.993291243418642,-0.3761547761928378,0.10567004335154125,16.333333333333332,305771.288486,1,245990.6,3.305787196857497,5.1254268114957995,-0.4119315506587981,2.890727465152764
36.0,2,86733.84,492071.49,437.4,2.0,19.0,38.72,0.0,0.0,2018,7,16,0,2810,1,1,1,0,0,0,0,0,1,0,0,0,1,-0.3164016723934306,0.867991973257781,5.673350678285738,3.1666666666666665,33583.34284799999,1,984142.98,3.681854839176972,6.222539674441618,1.409078266695696,-0.2341369785299833
53.0,1,58467.33,261691.45,504.6,1.0,28.0,44.12,0.0,0.0,2016,5,4,2,3613,3,1,0,1,0,0,1,0,0,0,0,0,1,-0.4819691613685767,0.09138653061380136,4.475857713966486,4.666666666666667,25795.785996,1,261691.45,3.8093256071898036,6.642288762166245,0.6421772785770298,-0.8572624142519446
29.0,1,167517.74,98398.09,521.2,3.0,23.0,66.61,1.0,0.0,2023,5,1,0,1060,2,0,0,0,1,0,0,0,1,0,0,0,1,0.15677975228967694,-0.4590713654939636,0.5873890729388578,3.8333333333333335,111583.566614,1,295194.27,4.213755901102586,8.161494961096281,-0.7552621508592843,0.7080243501360699
26.0,1,59259.35,187746.53,580.1,1.0,104.0,60.07,0.0,1.0,2021,1,3,6,1908,2,1,0,1,0,0,0,0,0,1,0,0,2,-0.47733000490327215,-0.15787997410541682,3.1682178423629654,17.333333333333332,35597.091544999996,1,187746.53,4.112020747235043,7.750483855863452,0.19816108905779975,-0.8352300244045665
36.0,0,56967.46,99386.73,766.3,0.0,113.0,25.26,0.0,0.0,2023,7,19,2,981,1,1,0,0,1,0,1,0,0,0,0,1,2,-0.4907544592242071,-0.45573868439530785,1.7446228074457835,18.833333333333332,14389.980396,0,0.0,3.26804686887465,5.025932749251625,-0.7395479196037908,-0.8999744875946372
49.0,2,222629.82,93184.73,629.0,3.0,109.0,31.47,1.0,0.0,2022,9,27,1,1276,3,1,0,1,0,0,0,0,0,1,0,0,2,0.4795917548254472,-0.4766454736956221,0.4185635599021794,18.166666666666668,70061.604354,0,279554.19,3.4803165861147547,5.6098128311023,-0.8413857407941434,1.0803032448396097
23.0,1,199210.88,147541.0,591.5,3.0,7.0,46.32,0.0,0.0,2017,1,28,5,3344,1,1,0,0,0,1,0,0,1,0,0,0,1,0.34241829088314907,-0.29341182583348235,0.7406272187505992,1.1666666666666667,92274.479616,1,442623.0,3.856933039110186,6.805879810869422,-0.14310054667053881,0.9371959128333067
40.0,1,59838.6,394207.54,699.1,0.0,105.0,56.49,1.0,1.0,2017,2,23,3,3318,0,0,1,0,0,0,0,0,0,1,0,0,2,-0.4739371216648089,0.5380950073199405,6.587846974919402,17.5,33802.82514,0,0.0,4.0516110196351995,7.515982969645421,1.1507651997367487,-0.8193368883768173
56.0,2,103544.7,274254.43,483.8,1.0,76.0,52.96,0.0,0.0,2017,6,5,0,3216,2,1,0,0,1,0,1,0,0,0,0,0,0,-0.21793419700602956,0.1337360268801769,2.6486573431315303,12.666666666666666,54837.27312,1,274254.43,3.988243031339555,7.277362159464101,0.7025243709197442,0.03104512899073848
39.0,0,137645.2,160202.78,560.8,2.0,14.0,32.07,0.0,0.0,2023,4,14,4,1077,1,1,0,0,1,0,0,0,0,0,1,0,1,-0.018194853245622884,-0.2507292771996654,1.163882067800665,2.3333333333333335,44142.81564,1,320405.56,3.4986265269937014,5.6630380539071075,-0.024646460867008706,0.43903571895693755
46.0,1,58863.6,281202.5,549.0,1.0,46.0,17.69,0.0,0.0,2020,6,6,5,2119,1,2,0,0,1,0,0,0,1,0,0,0,3,-0.4796480602189766,0.15715779978147235,4.777188279262954,7.666666666666667,10412.97084,1,281202.5,2.9279886214674717,4.205948168962618,0.734491774600381,-0.8461949420585003
23.0,0,100510.64,196424.44,631.8,0.0,15.0,20.1,0.0,0.0,2018,2,6,1,2970,2,1,1,0,0,0,0,0,1,0,0,0,1,-0.23570581775439686,-0.12862695315458003,1.954265140467176,2.5,20202.63864,0,0.0,3.0492730404820207,4.483302354291979,0.2603309438083192,-0.012854600792331078
39.0,0,27134.73,71759.45,671.7,0.0,67.0,37.95,0.0,0.0,2023,2,15,2,1135,3,1,0,0,1,0,1,0,0,0,0,0,0,-0.6654958827453107,-0.5488695650629611,2.6445610476815298,11.166666666666666,10297.630035000002,0,0.0,3.6622787723167574,6.160357132504576,-1.2680695711594496,-2.211494815587425
40.0,0,167020.76,147031.73,637.7,2.0,15.0,39.3,0.0,0.0,2021,8,11,2,1688,2,1,0,0,0,1,0,0,0,1,0,0,1,0.15386875511772807,-0.29512856246472563,0.8803200871503619,2.5,65639.15868,0,294063.46,3.696351468952637,6.268971207462991,-0.1481180566442326,0.7040290714354877
52.0,2,38681.01,154629.67,639.0,3.0,51.0,19.12,1.0,0.0,2023,7,11,1,989,2,1,0,0,1,0,0,0,0,0,1,0,3,-0.5978650154538073,-0.269516093793905,3.9975603014503096,8.5,7395.809112000001,0,463889.01,3.0017143452315387,4.37264222181509,-0.07534719408770663,-1.5616583576052292
27.0,2,243300.33,277390.97,571.1,0.0,88.0,33.86,0.0,0.0,2020,11,18,2,1954,3,0,0,0,0,1,0,0,0,1,0,0,0,0.6006666394339696,0.14430922599530221,1.1401175247023292,14.666666666666666,82381.491738,1,0.0,3.551340040091875,5.818934610390462,0.7170742925298634,1.192484737226026
61.0,1,80977.61,109477.1,625.7,0.0,116.0,45.4,0.0,0.0,2021,9,10,4,1658,1,1,0,0,0,1,0,0,0,0,1,0,2,-0.35011805786384786,-0.4217242955607043,1.351942839491658,19.333333333333332,36763.83494,0,0.0,3.8372994592322094,6.7379522111692065,-0.5891698289252645,-0.33933467525909244
53.0,1,86942.29,85916.81,532.8,1.0,110.0,18.62,0.0,0.0,2018,3,5,0,2943,1,1,0,1,0,0,1,0,0,0,0,0,2,-0.3151807030174139,-0.5011454530718781,0.9882050495680733,18.333333333333332,16188.654398,1,85916.81,2.976549454137217,4.315089802078283,-0.9716170866256084,-0.230484323444516
60.0,1,67735.09,157647.55,653.9,3.0,8.0,57.54,1.0,0.0,2016,2,16,1,3691,1,1,0,0,0,1,1,0,0,0,0,0,1,-0.4276844353226552,-0.2593428946172472,2.3274133096696645,1.3333333333333333,38974.770785999994,0,472942.64999999997,4.06971028126374,7.585512507405152,-0.04762511413293136,-0.6193467564236426
59.0,0,83048.22,103590.7,560.0,0.0,69.0,27.42,0.0,0.0,2017,3,6,0,3307,2,1,0,1,0,0,1,0,0,0,0,0,0,-0.3379897230129297,-0.4415672050314185,1.2473560540942676,11.5,22771.821924,1,0.0,3.3470931226689546,5.236410984634419,-0.6747622626537025,-0.30049774505118626
42.965289256198346,0,231218.59,129773.19,510.3,5.0,62.0,62.1,0.0,0.0,2018,4,28,5,2889,2,1,0,0,0,1,0,0,1,0,0,0,0,0.5298993832622462,-0.3533066758815339,0.5612575961104111,10.333333333333334,143586.74439,1,648865.95,4.144720769547168,7.880355321938218,-0.3316570030093595,1.1283605468186362
60.0,0,22188.18,153796.3,603.0,1.0,51.0,25.36,0.0,0.0,2017,7,20,3,3171,3,0,0,0,1,0,0,0,1,0,0,0,3,-0.6944696705454321,-0.27232536354546955,6.9314517906862365,8.5,5626.922448,0,153796.3,3.2718477096343066,5.035871324805669,-0.08311710323572297,-2.600176290030232
21.0,0,212389.95,124476.11,447.0,1.0,63.0,19.82,1.0,0.0,2019,1,18,4,2624,2,1,0,0,0,1,0,0,0,1,0,0,0,0.4196130180329698,-0.37116300214191905,0.5860734465044788,10.5,42095.68809,1,124476.11,3.035914063186823,4.451965857910413,-0.3939471748407154,1.020042835067609
31.0,1,120911.49,319409.07,717.9,3.0,68.0,26.34,1.0,0.0,2017,1,4,2,3368,2,0,0,0,0,1,0,0,1,0,0,1,0,-0.11621043231563519,0.28595120656601064,2.641676733926266,11.333333333333334,31848.086466,0,958227.21,3.3083508312958037,5.132250968142536,0.8948062945346252,0.2559804927703
48.0,1,47848.12,438014.18,663.8,1.0,78.0,31.58,0.0,0.0,2018,5,23,2,2864,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.5441698339878623,0.6857661121949353,9.154261024066269,13.0,15110.436296000002,0,438014.18,3.4836986031738992,5.619608527290847,1.274948904474427,-1.1921697524762855
45.0,0,51782.76,297758.35,627.0,0.0,16.0,27.27,1.0,0.0,2015,2,27,4,4045,3,2,1,0,0,0,0,0,0,0,1,0,1,-0.5211231803747642,0.21296716250923867,5.750144449508868,2.6666666666666665,14121.158652000002,0,0.0,3.341801171705499,5.222068555658763,0.8069872751690027,-1.0586132415834693
43.0,0,269907.83,47106.3,470.1,1.0,84.0,29.73,0.0,0.0,2022,12,10,5,1202,3,1,0,0,1,0,0,0,1,0,0,0,0,0.7565166882339879,-0.6319747267267858,0.17452735624537263,14.0,80243.597859,1,47106.3,3.425239376142393,5.452522352086234,-2.0043093347458916,1.3212566962423797
51.0,1,55976.98,103841.24,544.0,1.0,24.0,39.13,1.0,0.0,2020,12,27,6,1915,3,0,0,1,0,0,0,0,0,1,0,0,1,-0.4965560699104962,-0.4407226408599737,1.8550704235588438,4.0,21903.792274000003,1,103841.24,3.6921241842788253,6.255397669213365,-0.6710013344253744,-0.9289201502262944
50.0,0,49414.03,143622.49,568.0999999999999,1.0,6.0,30.4,0.0,0.0,2016,6,2,3,3584,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.5349977152274964,-0.3066210265656937,2.906512381141418,1.0,15021.865119999999,1,143622.49,3.4468078929142076,5.513619500836088,-0.18225355846443742,-1.1375056090644027
62.0,1,195318.87,44694.63,579.0,2.0,119.0,32.04,0.0,0.0,2018,1,28,6,2979,2,0,0,1,0,0,1,0,0,0,0,0,2,0.3196213370757579,-0.640104406918964,0.22882904247690541,19.833333333333332,62580.165948,1,89389.26,3.497718948652777,5.660388679233963,-2.10067653204795,0.9114767566923164
55.0,2,120949.9,88157.11,464.9,1.0,57.0,14.09,1.0,0.0,2015,7,6,0,3916,0,0,1,0,0,0,0,0,0,1,0,0,3,-0.11598545062346544,-0.4935934569303924,0.7288729465611062,9.5,17041.84091,1,88157.11,2.7140322727797574,3.753664875824692,-0.9301049816965321,0.25643453930778976
